==56156== NVPROF is profiling process 56156, command: ./Examples/example Examples/pcap/packet256new.pcap 10
==56156== Profiling application: ./Examples/example Examples/pcap/packet256new.pcap 10
==56156== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,ms,,,,,,,,B,KB,MB,GB/s,,,,
307.974254,8.435302,,,,,,,,,,,,,,,"cudaHostAlloc"
320.941724,0.275414,,,,,,,,,,,,,,,"cudaMalloc"
321.219802,0.026624,,,,,,,,,,,,,,,"cudaThreadSynchronize"
321.261421,3.955804,,,,,,,,,,,,,,,"cudaMemcpy"
321.290857,3.916750,,,,,,,,,,23.062500,5.750169,"Tesla K80 (0)","1","7","[CUDA memcpy HtoD]"
325.217796,3.488000e-03,,,,,,,,,,,,,,,"cudaThreadSynchronize"
325.234974,2.423140,,,,,,,,,,,,,,,"cudaHostAlloc"
327.659137,0.486492,,,,,,,,,,,,,,,"cudaHostAlloc"
328.147378,0.143764,,,,,,,,,,,,,,,"cudaMalloc"
328.291710,0.128307,,,,,,,,,,,,,,,"cudaMalloc"
328.420433,0.126323,,,,,,,,,,,,,,,"cudaMalloc"
328.547146,0.123691,,,,,,,,,,,,,,,"cudaMalloc"
328.671236,0.124624,,,,,,,,,,,,,,,"cudaMalloc"
328.796306,0.123801,,,,,,,,,,,,,,,"cudaMalloc"
328.922039,0.035663,,,,,,,,,,,,,,,"cudaMemset"
328.957955,6.616000e-03,,,,,,,,,,,,,,,"cudaMemset"
328.963207,0.042816,,,,,,,,,,6.187500,141.126693,"Tesla K80 (0)","1","7","[CUDA memset]"
328.964774,4.928000e-03,,,,,,,,,,,,,,,"cudaMemset"
328.969895,4.795000e-03,,,,,,,,,,,,,,,"cudaMemset"
328.974878,6.261000e-03,,,,,,,,,,,,,,,"cudaMemset"
329.008711,0.040415,,,,,,,,,,6.187500,149.510837,"Tesla K80 (0)","1","7","[CUDA memset]"
329.051814,0.041024,,,,,,,,,,6.187500,147.291353,"Tesla K80 (0)","1","7","[CUDA memset]"
329.096582,0.011424,,,,,,,,,,1.125000,96.168839,"Tesla K80 (0)","1","7","[CUDA memset]"
329.110725,9.632000e-03,,,,,,,,,,0.281250,28.515179,"Tesla K80 (0)","1","7","[CUDA memset]"
520.021846,0.031622,,,,,,,,,,,,,,,"cudaMallocPitch"
520.055390,0.172277,,,,,,,,,,,,,,,"cudaMemcpy2D"
520.227912,0.102366,,,,,,,,,,0.580078,5.533894,"Tesla K80 (0)","1","7","[CUDA memcpy HtoD]"
520.229947,0.235044,,,,,,,,,,,,,,,"cudaMalloc"
520.465732,0.031047,,,,,,,,,,,,,,,"cudaMemset"
520.497091,6.608000e-03,,,,,,,,,,,,,,,"cudaMalloc"
520.503044,6.400000e-03,,,,,,,,,,9.918213e-04,0.151340,"Tesla K80 (0)","1","7","[CUDA memset]"
520.504948,0.011753,,,,,,,,,,,,,,,"cudaMemcpy"
520.518461,3.426000e-03,,,,,,,,,,,,,,,"cudaEventCreate"
520.519332,1.856000e-03,,,,,,,,,,2.265930e-03,1.192253,"Tesla K80 (0)","1","7","[CUDA memcpy HtoD]"
520.522026,8.440000e-04,,,,,,,,,,,,,,,"cudaEventCreate"
520.523975,3.192000e-03,,,,,,,,,,,,,,,"cudaEventRecord"
520.528250,5.455000e-03,,,,,,,,,,,,,,,"cudaEventSynchronize"
520.569625,1.907000e-03,,,,,,,,,,,,,,,"cudaConfigureCall"
520.572754,3.071000e-03,,,,,,,,,,,,,,,"cudaSetupArgument"
520.575970,2.020000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.576301,4.470000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.576918,5.540000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.577600,1.660000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.577961,1.470000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.578261,1.470000e-04,,,,,,,,,,,,,,,"cudaSetupArgument"
520.580211,0.023943,,,,,,,,,,,,,,,"cudaLaunch (void IpScan_KernelAnalysis<IpScan_ipScanAnalysis_t, IpScan_ipScanAnalysis_t>(packet_t*, IpScan_ipScanAnalysis_t*, IpScan_ipScanAnalysis_t*, analysisState_t, int*, int*, int*) [214])"
520.604323,0.103583,260,1,1,256,1,1,30,2.356800e+04,0.000000,,,"Tesla K80 (0)","1","7","void IpScan_KernelAnalysis<IpScan_ipScanAnalysis_t, IpScan_ipScanAnalysis_t>(packet_t*, IpScan_ipScanAnalysis_t*, IpScan_ipScanAnalysis_t*, analysisState_t, int*, int*, int*) [214]"
520.617237,0.094759,,,,,,,,,,,,,,,"cudaThreadSynchronize"
520.712291,2.324000e-03,,,,,,,,,,,,,,,"cudaEventRecord"
520.714794,5.969000e-03,,,,,,,,,,,,,,,"cudaEventSynchronize"
520.721869,2.789000e-03,,,,,,,,,,,,,,,"cudaEventElapsedTime"
520.738181,1.039791,,,,,,,,,,,,,,,"cudaMemcpy"
520.764961,1.005843,,,,,,,,,,6.187500,6.007379,"Tesla K80 (0)","1","7","[CUDA memcpy DtoH]"
521.778513,0.108612,,,,,,,,,,,,,,,"cudaMemcpy"
521.789556,0.093503,,,,,,,,,,0.562500,5.874853,"Tesla K80 (0)","1","7","[CUDA memcpy DtoH]"
521.887391,0.018760,,,,,,,,,,,,,,,"cudaMemcpy"
521.897299,3.775000e-03,,,,,,,,,,9.918213e-04,0.256576,"Tesla K80 (0)","1","7","[CUDA memcpy DtoH]"
521.906447,2.901000e-03,,,,,,,,,,,,,,,"cudaThreadSynchronize"
521.912145,0.141543,,,,,,,,,,,,,,,"cudaFree"
522.054203,0.106707,,,,,,,,,,,,,,,"cudaFree"
522.161368,0.102162,,,,,,,,,,,,,,,"cudaFree"
522.263994,0.099387,,,,,,,,,,,,,,,"cudaFree"
522.363829,0.101564,,,,,,,,,,,,,,,"cudaFree"
522.465817,5.409000e-03,,,,,,,,,,,,,,,"cudaFree"
522.881771,0.988158,,,,,,,,,,,,,,,"cudaFreeHost"
523.911858,0.138090,,,,,,,,,,,,,,,"cudaFree"
524.113791,0.167280,,,,,,,,,,,,,,,"cudaMalloc"
524.281753,4.971000e-03,,,,,,,,,,,,,,,"cudaThreadSynchronize"
524.348535,3.193834,,,,,,,,,,,,,,,"cudaFreeHost"
527.543287,3.290126,,,,,,,,,,,,,,,"cudaFreeHost"
532.272372,91.024272,,,,,,,,,,,,,,,"cudaDeviceReset"
